Marka,Model,Godiste,Kilometraza,Karoserija,Gorivo,Kubikaza,Snaga motora,Cena,Pogon,Menjac,Boja
Alfa Romeo,159,2008,275640,Karavan,Dizel,1.9,150,3750,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2007,189533,Karavan,Dizel,1.9,120,2990,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2006,234000,Limuzina,Dizel,1.9,150,3099,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2008,174000,Limuzina,Dizel,1.9,150,3700,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2007,200000,Limuzina,Dizel,1.9,150,2999,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2006,230000,Karavan,Dizel,1.9,150,3099,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2008,215000,Karavan,Dizel,1.9,120,3890,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2008,220000,Karavan,Dizel,1.9,150,3700,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2006,289104,Karavan,Dizel,1.9,150,3200,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2008,112313,Karavan,Dizel,1.9,150,3999,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2007,215000,Limuzina,Dizel,1.9,150,3400,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2008,250000,Karavan,Dizel,1.9,150,3500,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2008,207000,Limuzina,Dizel,1.9,150,3500,Prednji ,Manuelni 6 brzina ,Plava
Alfa Romeo,159,2006,300000,Limuzina,Dizel,1.9,150,2950,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2008,192000,Karavan,Dizel,1.9,150,3800,Prednji ,Automatski / poluautomatski ,Crna
Alfa Romeo,159,2008,192000,Karavan,Dizel,1.9,120,3500,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2008,218000,Karavan,Dizel,1.9,150,4300,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2005,244918,Limuzina,Dizel,1.9,150,3100,Prednji ,Manuelni 6 brzina ,Druga
Alfa Romeo,159,2007,178000,Karavan,Dizel,1.9,120,3000,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2007,293500,Karavan,Dizel,1.9,150,3300,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2007,147476,Karavan,Dizel,1.9,120,3100,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2007,192000,Karavan,Dizel,1.9,150,3400,Prednji ,Manuelni 6 brzina ,Druga
Alfa Romeo,159,2006,278000,Limuzina,Dizel,1.9,150,3200,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2009,203000,Karavan,Dizel,1.9,150,3950,Prednji ,Manuelni 6 brzina ,Druga
Alfa Romeo,159,2008,249000,Karavan,Dizel,1.9,150,4600,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2008,230740,Karavan,Dizel,1.9,150,3600,Prednji ,Automatski / poluautomatski ,Siva
Alfa Romeo,159,2007,296000,Limuzina,Dizel,1.9,120,3500,Prednji ,Manuelni 6 brzina ,Druga
Alfa Romeo,159,2009,191000,Karavan,Dizel,1.9,150,4850,Prednji ,Automatski / poluautomatski ,Crna
Alfa Romeo,159,2007,255000,Karavan,Dizel,1.9,120,3000,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2006,186551,Limuzina,Dizel,1.9,150,3000,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2006,260000,Karavan,Dizel,1.9,150,3000,Prednji ,Manuelni 6 brzina ,Crvena
Alfa Romeo,159,2005,191930,Limuzina,Dizel,1.9,120,3350,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2009,162852,Limuzina,Dizel,2.0,170,4950,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2007,226000,Karavan,Dizel,2.0,150,3550,Prednji ,Manuelni 6 brzina ,Siva
Alfa Romeo,159,2006,265000,Karavan,Dizel,2.0,150,3000,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2008,240000,Limuzina,Dizel,2.0,150,3800,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2007,232200,Karavan,Dizel,2.0,150,3500,Prednji ,Manuelni 6 brzina ,Crna
Alfa Romeo,159,2009,207000,Limuzina,Dizel,2.0,170,3360,Prednji ,Manuelni 6 brzina ,Siva
Peugeot,206,2001,199000,Hecbek,Benzin,1.1,60,1550,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2004,235185,Hecbek,Benzin,1.1,60,1850,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2001,182000,Hecbek,Benzin + Gas (TNG),1.1,60,1500,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2005,122000,Hecbek,Benzin,1.1,60,1999,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,141000,Hecbek,Benzin,1.1,60,1850,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2002,180000,Hecbek,Benzin,1.1,60,1600,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2006,178000,Hecbek,Benzin,1.1,60,1800,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2002,280000,Hecbek,Benzin + Gas (TNG),1.1,60,1400,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2003,173000,Hecbek,Benzin,1.1,60,1600,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2006,166300,Hecbek,Benzin,1.4,75,2150,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2003,195642,Karavan,Dizel,1.4,70,1799,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2004,180000,Karavan,Benzin,1.4,75,1650,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2001,250000,Hecbek,Benzin,1.4,75,1350,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,194874,Karavan,Benzin,1.4,90,1799,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,230000,Hecbek,Benzin,1.4,75,1799,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,170000,Hecbek,Dizel,1.4,70,1650,Prednji ,Manuelni 5 brzina ,Bela
Peugeot,206,2005,105000,Hecbek,Benzin,1.4,90,2000,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,222921,Karavan,Dizel,1.4,70,2200,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2008,150000,Hecbek,Benzin,1.4,75,2490,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,183430,Hecbek,Benzin,1.4,90,1790,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2007,184000,Hecbek,Benzin,1.4,75,2099,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2004,194300,Hecbek,Benzin,1.4,90,1800,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2002,201000,Hecbek,Benzin,1.4,75,1300,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2002,240000,Hecbek,Dizel,1.4,70,1700,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2006,195300,Karavan,Dizel,1.4,75,2300,Prednji ,Manuelni 5 brzina ,Crvena
Peugeot,206,2002,233876,Hecbek,Benzin + Gas (TNG),1.4,75,1450,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2003,180000,Hecbek,Dizel,1.4,70,1599,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2001,215327,Hecbek,Benzin,1.4,75,1350,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2003,225213,Karavan,Dizel,1.4,75,1500,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2008,120000,Hecbek,Benzin,1.4,75,2390,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2008,107050,Hecbek,Benzin,1.4,75,2300,Prednji ,Manuelni 5 brzina ,Crvena
Peugeot,206,2001,181000,Hecbek,Benzin,1.4,75,1600,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2006,169300,Hecbek,Dizel,1.4,70,2150,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2002,200000,Karavan,Benzin,1.4,75,1600,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2007,191000,Hecbek,Benzin,1.4,75,2000,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,174600,Hecbek,Benzin + Gas (TNG),1.4,90,1800,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2004,205000,Karavan,Dizel,1.4,70,1950,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2002,270000,Hecbek,Dizel,1.4,70,1750,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2008,142356,Hecbek,Benzin,1.4,75,2390,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2002,186000,Karavan,Benzin,1.4,75,1590,Prednji ,Manuelni 5 brzina ,Crvena
Peugeot,206,2005,230000,Karavan,Dizel,1.4,70,2000,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2003,180500,Karavan,Dizel,1.4,70,1650,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2005,231000,Karavan,Benzin,1.4,90,1899,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,182000,Hecbek,Benzin,1.4,75,1999,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2001,245000,Hecbek,Dizel,1.4,70,1400,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2003,109000,Hecbek,Benzin,1.4,75,1900,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2007,181000,Hecbek,Dizel,1.4,70,2200,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2002,193400,Hecbek,Benzin,1.4,75,1300,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2003,197251,Hecbek,Benzin,1.4,75,1500,Prednji ,Manuelni 5 brzina ,Crvena
Peugeot,206,2002,170000,Karavan,Benzin,1.4,75,1300,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2008,97820,Hecbek,Benzin,1.4,75,2000,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2006,134562,Hecbek,Benzin,1.4,80,1990,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2002,190000,Hecbek,Dizel,1.4,70,1700,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2003,189000,Karavan,Benzin,1.4,75,1500,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2001,207000,Hecbek,Benzin + Gas (TNG),1.4,75,1390,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2008,139000,Hecbek,Benzin,1.4,75,2290,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2002,315125,Hecbek,Dizel,1.4,70,1550,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2003,108058,Karavan,Benzin,1.4,75,1550,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2008,128000,Hecbek,Dizel,1.4,70,1500,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2007,140000,Karavan,Benzin,1.4,75,2390,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2005,183523,Karavan,Dizel,1.4,70,1899,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2005,234500,Hecbek,Dizel,1.4,70,2100,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2003,170000,Hecbek,Benzin + Gas (TNG),1.4,75,1750,Prednji ,Manuelni 5 brzina ,Crvena
Peugeot,206,2005,138492,Hecbek,Benzin,1.4,75,1800,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2007,135000,Hecbek,Benzin,1.4,75,2200,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2002,167120,Hecbek,Benzin,1.4,75,1700,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2002,198000,Hecbek,Benzin,1.4,75,1400,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2005,188952,Hecbek,Dizel,1.4,70,2100,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2004,190000,Karavan,Dizel,1.4,70,1850,Prednji ,Manuelni 5 brzina ,Crvena
Peugeot,206,2004,200500,Hecbek,Benzin,1.4,75,1700,Prednji ,Manuelni 5 brzina ,Crvena
Peugeot,206,2006,172000,Hecbek,Benzin,1.4,90,2250,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2008,129000,Hecbek,Benzin,1.4,75,2200,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2001,210000,Hecbek,Benzin,1.4,75,1350,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2006,223000,Karavan,Dizel,1.4,80,2200,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2003,201000,Hecbek,Dizel,1.4,70,1850,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2002,193034,Hecbek,Dizel,1.4,70,1500,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,293436,Hecbek,Dizel,1.4,70,1650,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2001,170000,Hecbek,Benzin,1.4,75,1500,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2007,220500,Hecbek,Dizel,1.4,70,2200,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2001,253000,Hecbek,Benzin,1.4,75,1500,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,153789,Hecbek,Benzin,1.4,75,1900,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2006,120000,Hecbek,Benzin,1.4,75,2000,Prednji ,Manuelni 5 brzina ,Crvena
Peugeot,206,2002,252359,Hecbek,Dizel,1.4,70,1600,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2002,185000,Hecbek,Benzin,1.4,75,1700,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2005,266000,Karavan,Dizel,1.4,70,1700,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2001,317000,Hecbek,Benzin,1.4,75,1399,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2001,173500,Hecbek,Benzin,1.4,75,1350,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,211911,Hecbek,Dizel,1.4,70,2200,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2004,215000,Hecbek,Benzin,1.4,75,1999,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2004,192000,Hecbek,Benzin,1.4,75,1900,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2000,128000,Hecbek,Benzin,1.4,75,1250,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,140000,Hecbek,Benzin,1.4,90,2050,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2006,243278,Karavan,Dizel,1.4,70,2000,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2005,261075,Karavan,Dizel,1.4,70,2100,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,300000,Hecbek,Dizel,1.4,70,1700,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2005,220000,Hecbek,Benzin,1.4,90,1750,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2008,200000,Hecbek,Dizel,1.4,70,2600,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,114000,Hecbek,Dizel,1.4,70,1800,Prednji ,Manuelni 5 brzina ,Druga
Peugeot,206,2004,180000,Karavan,Benzin,1.4,75,1650,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2001,250000,Hecbek,Benzin,1.4,75,1350,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,194874,Karavan,Benzin,1.4,90,1799,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,230000,Hecbek,Benzin,1.4,75,1799,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,170000,Hecbek,Dizel,1.4,70,1650,Prednji ,Manuelni 5 brzina ,Bela
Peugeot,206,2005,105000,Hecbek,Benzin,1.4,90,2000,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,222921,Karavan,Dizel,1.4,70,2200,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2006,225300,Karavan,Dizel,1.6,110,1800,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2004,178000,Karavan,Dizel,1.6,110,2100,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2005,233254,Karavan,Dizel,1.6,110,2150,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2002,138575,Hecbek,Benzin,1.6,110,1750,Prednji ,Automatski / poluautomatski ,Siva
Peugeot,206,2001,177000,Karavan,Benzin,1.6,110,1500,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,200000,Hecbek,Benzin,1.6,110,2000,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2006,188250,Hecbek,Dizel,1.6,110,2300,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2006,200000,Karavan,Dizel,1.6,110,1850,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2003,180256,Hecbek,Benzin,1.6,110,1500,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,288889,Hecbek,Benzin,1.6,110,1850,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,273328,Hecbek,Dizel,1.6,110,1990,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2006,181600,Hecbek,Benzin,1.6,110,2290,Prednji ,Automatski / poluautomatski ,Crna
Peugeot,206,2004,243324,Hecbek,Dizel,1.6,110,1800,Prednji ,Manuelni 5 brzina ,Crna
Peugeot,206,2004,200600,Karavan,Dizel,1.6,110,1650,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2001,195000,Hecbek,Benzin,1.6,110,1350,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2005,165617,Hecbek,Benzin,1.6,110,1800,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2003,260000,Hecbek,Benzin,1.6,110,1750,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2003,245000,Hecbek,Benzin + Gas (TNG),1.6,110,1500,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2003,190000,Hecbek,Benzin + Gas (TNG),1.6,110,1850,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2006,225300,Karavan,Dizel,1.6,110,1800,Prednji ,Manuelni 5 brzina ,Plava
Peugeot,206,2004,178000,Karavan,Dizel,1.6,110,2100,Prednji ,Manuelni 5 brzina ,Siva
Peugeot,206,2004,191450,Karavan,Dizel,1.9,90,1799,Prednji ,Manuelni 5 brzina ,Siva
